total sediment production [t] for all sub-basins (MAP-IDs) and particle classes{ 3}
Year	Day 	15:1	15:2	15:3	69:1	69:2	69:3
2000	30	    0.001	    0.001	    0.002	    0.008	    0.006	    0.009
2000	31	    0.001	    0.001	    0.003	    0.001	    0.001	    0.001
2000	32	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	33	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	34	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	35	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	36	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	37	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	38	    0.000	    0.000	    0.001	    0.002	    0.001	    0.002
2000	39	   76.924	   61.001	  200.042	    0.003	    0.002	    0.003
2000	40	    0.001	    0.001	    0.004	   74.765	   58.518	   87.377
2000	41	    7.236	    5.738	   18.817	  426.060	  337.866	 1107.978
2000	42	    6.129	    4.861	   15.939	  711.783	  564.446	 1851.008
2000	43	   17.442	   13.832	   45.359	    0.003	    0.002	    0.007
2000	44	   67.729	   53.709	  176.131	   17.672	   14.014	   45.956
2000	45	 3784.793	 3001.350	 9842.439	   19.668	   15.597	   51.148
2000	46	   66.968	   53.106	  174.151	    0.289	    0.229	    0.751
2000	47	   14.125	   11.201	   36.732	    0.000	    0.000	    0.000
2000	48	    0.486	    0.385	    1.263	    0.000	    0.000	    0.000
2000	49	    0.150	    0.119	    0.390	    0.000	    0.000	    0.000
2000	50	    0.174	    0.138	    0.453	    0.000	    0.000	    0.000
2000	51	    1.158	    0.918	    3.012	    0.000	    0.000	    0.000
2000	52	    0.381	    0.302	    0.990	    0.000	    0.000	    0.000
2000	53	    0.036	    0.028	    0.093	    0.000	    0.000	    0.000
2000	54	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	55	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	56	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	57	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	58	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	59	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	60	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	61	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	62	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	63	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	64	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	65	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	66	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	67	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	68	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	69	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	70	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	71	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	72	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	73	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	74	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	75	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	76	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	77	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	78	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	79	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	80	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	81	    0.000	    0.000	    0.000	    0.000	    0.000	    0.001
2000	82	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	83	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	84	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	85	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	86	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	87	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	88	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	89	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	90	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	91	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	92	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	93	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	94	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	95	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	96	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	97	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	98	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	99	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	100	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	101	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	102	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	103	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	104	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	105	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	106	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	107	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	108	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	109	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	110	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	111	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	112	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	113	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	114	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	115	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	116	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	117	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	118	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	119	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	120	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	121	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	122	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	123	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	124	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	125	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	126	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	127	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	128	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	129	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	130	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	131	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	132	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	133	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	134	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	135	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	136	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	137	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	138	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	139	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	140	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	141	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	142	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	143	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	144	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	145	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	146	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	147	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	148	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	149	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	150	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	151	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	152	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	153	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	154	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	155	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	156	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	157	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	158	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	159	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	160	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	161	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	162	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	163	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	164	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	165	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	166	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	167	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	168	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	169	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	170	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	171	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	172	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	173	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	174	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	175	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	176	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	177	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	178	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	179	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	180	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	181	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	182	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	183	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	184	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	185	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	186	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	187	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	188	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	189	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	190	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	191	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	192	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	193	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	194	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	195	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	196	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	197	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	198	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	199	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	200	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	201	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	202	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	203	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	204	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	205	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	206	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	207	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	208	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	209	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	210	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	211	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	212	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	213	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	214	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	215	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	216	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	217	    0.000	    0.000	    0.000	    0.000	    0.000	    0.001
2000	218	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	219	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	220	    0.002	    0.001	    0.005	    0.001	    0.000	    0.002
2000	221	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	222	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	223	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	224	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	225	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	226	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	227	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	228	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	229	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	230	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	231	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	232	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	233	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	234	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	235	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	236	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	237	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	238	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	239	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	240	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	241	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	242	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	243	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	244	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	245	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	246	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	247	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	248	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	249	    0.001	    0.001	    0.003	    0.000	    0.000	    0.001
2000	250	    0.001	    0.000	    0.002	    0.001	    0.001	    0.002
2000	251	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	252	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	253	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	254	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	255	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	256	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	257	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	258	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	259	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	260	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	261	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	262	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	263	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	264	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	265	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	266	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	267	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	268	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	269	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	270	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	271	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	272	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	273	    0.002	    0.001	    0.004	    0.001	    0.001	    0.002
2000	274	    0.001	    0.001	    0.002	    0.001	    0.001	    0.002
2000	275	    0.001	    0.000	    0.001	    0.001	    0.001	    0.002
2000	276	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	277	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	278	    0.001	    0.001	    0.003	    0.001	    0.001	    0.003
2000	279	    0.002	    0.002	    0.005	 2846.845	 2257.555	 7403.285
2000	280	    0.002	    0.002	    0.005	    0.005	    0.004	    0.012
2000	281	    0.001	    0.001	    0.004	    0.007	    0.005	    0.018
2000	282	    0.002	    0.001	    0.005	    0.003	    0.003	    0.009
2000	283	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	284	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	285	    0.001	    0.000	    0.001	    0.001	    0.001	    0.004
2000	286	    0.000	    0.000	    0.001	    0.001	    0.000	    0.001
2000	287	    0.001	    0.000	    0.001	    0.003	    0.003	    0.008
2000	288	    0.001	    0.001	    0.002	    0.001	    0.001	    0.002
2000	289	    0.003	    0.002	    0.007	    0.004	    0.003	    0.010
2000	290	    0.003	    0.002	    0.007	    0.005	    0.004	    0.013
2000	291	    0.001	    0.001	    0.002	    0.000	    0.000	    0.000
2000	292	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	293	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	294	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	295	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	296	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	297	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	298	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	299	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	300	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	301	    0.002	    0.002	    0.006	    0.001	    0.001	    0.003
2000	302	    0.001	    0.001	    0.003	    0.001	    0.000	    0.002
2000	303	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	304	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	305	    0.000	    0.000	    0.001	    0.001	    0.000	    0.002
2000	306	    0.001	    0.001	    0.003	    0.002	    0.001	    0.005
2000	307	    0.001	    0.001	    0.003	    0.004	    0.003	    0.010
2000	308	    0.001	    0.001	    0.004	    0.003	    0.002	    0.007
2000	309	    0.002	    0.001	    0.005	   51.153	   40.564	  133.023
2000	310	    0.001	    0.001	    0.002	    0.002	    0.001	    0.004
2000	311	    0.002	    0.002	    0.006	    0.004	    0.003	    0.009
2000	312	    0.001	    0.001	    0.002	    0.001	    0.000	    0.001
2000	313	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	314	    0.001	    0.000	    0.002	    0.001	    0.001	    0.002
2000	315	  515.119	  408.491	 1339.580	 1170.198	  927.970	 3043.126
2000	316	    0.001	    0.001	    0.002	    0.004	    0.003	    0.011
2000	317	    0.001	    0.000	    0.002	    0.003	    0.002	    0.007
2000	318	    0.001	    0.001	    0.003	    0.002	    0.001	    0.004
2000	319	    0.001	    0.001	    0.003	    0.003	    0.002	    0.007
2000	320	    0.001	    0.000	    0.001	    0.002	    0.002	    0.005
2000	321	    0.000	    0.000	    0.001	    0.003	    0.002	    0.007
2000	322	    0.000	    0.000	    0.001	    0.002	    0.001	    0.004
2000	323	    0.001	    0.001	    0.004	    0.002	    0.001	    0.004
2000	324	    0.001	    0.000	    0.002	    0.001	    0.001	    0.003
2000	325	    0.001	    0.001	    0.002	    0.002	    0.001	    0.005
2000	326	    0.000	    0.000	    0.001	    0.001	    0.001	    0.003
2000	327	    0.000	    0.000	    0.001	    0.000	    0.000	    0.000
2000	328	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	329	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	330	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	331	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	332	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	333	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000
2000	334	    0.000	    0.000	    0.001	    0.001	    0.001	    0.002
2000	335	    0.002	    0.001	    0.004	    0.004	    0.003	    0.009
2001	1	      0.001	      0.001	      0.003	      0.003	      0.002	      0.008
2001	2	    180.366	    143.030	    469.045	    939.211	    744.797	   2442.440
2001	3	      0.001	      0.001	      0.002	      0.002	      0.001	      0.005
2001	4	      0.001	      0.001	      0.002	      0.002	      0.002	      0.006
2001	5	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	6	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	7	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	8	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	9	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	10	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	11	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	12	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	13	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	14	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	15	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	16	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	17	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	18	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	19	      0.000	      0.000	      0.000	      0.000	      0.000	      0.000
2001	20	     51.919	     41.172	    135.016	     32.814	     26.022	     85.334
2001	21	   7998.684	   6342.975	  20800.758	  39560.871	  31371.863	 102878.938
2001	22	  20111.980	  15948.847	  52301.652	  48445.488	  38417.383	 125983.586
2001	23	    331.152	    262.605	    861.169	   8408.592	   6668.032	  21866.732
2001	24	      0.001	      0.001	      0.003	      0.002	      0.002	      0.006
2001	25	      0.001	      0.001	      0.002	      0.003	      0.002	      0.007
2001	26	      0.011	      0.009	      0.030	      0.001	      0.001	      0.002
2001	27	      0.000	      0.000	      0.001	      0.001	      0.001	      0.002
2001	28	      0.000	      0.000	      0.001	      0.000	      0.000	      0.001
2001	29	      0.001	      0.001	      0.002	      0.001	      0.001	      0.002
2001	30	      0.513	      0.407	      1.333	      0.000	      0.000	      0.001
2001	31	      2.690	      2.133	      6.995	      0.000	      0.000	      0.000
